epoca,mse
1870,0.003523
1871,0.003519
1872,0.003515
1873,0.003511
1874,0.003507
1875,0.003503
1876,0.003499
1877,0.003495
1878,0.003492
1879,0.003488
1880,0.003484
1881,0.003480
1882,0.003477
1883,0.003473
1884,0.003469
1885,0.003465
1886,0.003462
1887,0.003458
1888,0.003454
1889,0.003450
1890,0.003447
1891,0.003443
1892,0.003439
1893,0.003435
1894,0.003432
1895,0.003428
1896,0.003425
1897,0.003421
1898,0.003417
1899,0.003414
1900,0.003410
1901,0.003406
1902,0.003403
1903,0.003399
1904,0.003395
1905,0.003392
1906,0.003388
1907,0.003384
1908,0.003381
1909,0.003377
1910,0.003374
1911,0.003370
1912,0.003367
1913,0.003363
1914,0.003360
1915,0.003356
1916,0.003353
1917,0.003349
1918,0.003345
1919,0.003342
1920,0.003338
1921,0.003335
1922,0.003331
1923,0.003328
1924,0.003324
1925,0.003321
1926,0.003318
1927,0.003314
1928,0.003311
1929,0.003307
1930,0.003304
1931,0.003300
1932,0.003297
1933,0.003293
1934,0.003290
1935,0.003287
1936,0.003283
1937,0.003280
1938,0.003276
1939,0.003273
1940,0.003270
1941,0.003266
1942,0.003263
1943,0.003260
1944,0.003256
1945,0.003253
1946,0.003249
1947,0.003246
1948,0.003243
1949,0.003240
1950,0.003236
1951,0.003233
1952,0.003230
1953,0.003226
1954,0.003223
1955,0.003220
1956,0.003217
1957,0.003213
1958,0.003210
1959,0.003207
1960,0.003203
1961,0.003200
1962,0.003197
1963,0.003194
1964,0.003190
1965,0.003187
1966,0.003184
1967,0.003181
1968,0.003178
1969,0.003174
1970,0.003171
1971,0.003168
1972,0.003165
1973,0.003162
1974,0.003158
1975,0.003155
1976,0.003152
1977,0.003149
1978,0.003146
1979,0.003143
1980,0.003140
1981,0.003136
1982,0.003133
1983,0.003130
1984,0.003127
1985,0.003124
1986,0.003121
1987,0.003118
1988,0.003115
1989,0.003112
1990,0.003109
1991,0.003105
1992,0.003102
1993,0.003099
1994,0.003096
1995,0.003093
1996,0.003090
1997,0.003087
1998,0.003084
1999,0.003081
2000,0.003078
